Date,GDP,Economic growth rate
2021-12-07,546940,4.3
2021-12-08,546940,4.3
2021-12-09,546940,4.3
2021-12-10,546940,4.3
2021-12-11,546940,4.3
2021-12-12,546940,4.3
2021-12-13,546940,4.3
2021-12-14,546940,4.3
2021-12-15,546940,4.3
2021-12-16,546940,4.3
2021-12-17,546940,4.3
2021-12-18,546940,4.3
2021-12-19,546940,4.3
2021-12-20,546940,4.3
2021-12-21,546940,4.3
2021-12-22,546940,4.3
2021-12-23,546940,4.3
2021-12-24,546940,4.3
2021-12-25,546940,4.3
2021-12-26,546940,4.3
2021-12-27,546940,4.3
2021-12-28,546940,4.3
2021-12-29,546940,4.3
2021-12-30,546940,4.3
2021-12-31,546940,4.3
2022-01-01,512013,3.1
2022-01-02,512013,3.1
2022-01-03,512013,3.1
2022-01-04,512013,3.1
2022-01-05,512013,3.1
2022-01-06,512013,3.1
2022-01-07,512013,3.1
2022-01-08,512013,3.1
2022-01-09,512013,3.1
2022-01-10,512013,3.1
2022-01-11,512013,3.1
2022-01-12,512013,3.1
2022-01-13,512013,3.1
2022-01-14,512013,3.1
2022-01-15,512013,3.1
2022-01-16,512013,3.1
2022-01-17,512013,3.1
2022-01-18,512013,3.1
2022-01-19,512013,3.1
2022-01-20,512013,3.1
2022-01-21,512013,3.1
2022-01-22,512013,3.1
2022-01-23,512013,3.1
2022-01-24,512013,3.1
2022-01-25,512013,3.1
2022-01-26,512013,3.1
2022-01-27,512013,3.1
2022-01-28,512013,3.1
2022-01-29,512013,3.1
2022-01-30,512013,3.1
2022-01-31,512013,3.1
2022-02-01,512013,3.1
2022-02-02,512013,3.1
2022-02-03,512013,3.1
2022-02-04,512013,3.1
2022-02-05,512013,3.1
2022-02-06,512013,3.1
2022-02-07,512013,3.1
2022-02-08,512013,3.1
2022-02-09,512013,3.1
2022-02-10,512013,3.1
2022-02-11,512013,3.1
2022-02-12,512013,3.1
2022-02-13,512013,3.1
2022-02-14,512013,3.1
2022-02-15,512013,3.1
2022-02-16,512013,3.1
2022-02-17,512013,3.1
2022-02-18,512013,3.1
2022-02-19,512013,3.1
2022-02-20,512013,3.1
2022-02-21,512013,3.1
2022-02-22,512013,3.1
2022-02-23,512013,3.1
2022-02-24,512013,3.1
2022-02-25,512013,3.1
2022-02-26,512013,3.1
2022-02-27,512013,3.1
2022-02-28,512013,3.1
2022-03-01,512013,3.1
2022-03-02,512013,3.1
2022-03-03,512013,3.1
2022-03-04,512013,3.1
2022-03-05,512013,3.1
2022-03-06,512013,3.1
2022-03-07,512013,3.1
2022-03-08,512013,3.1
2022-03-09,512013,3.1
2022-03-10,512013,3.1
2022-03-11,512013,3.1
2022-03-12,512013,3.1
2022-03-13,512013,3.1
2022-03-14,512013,3.1
2022-03-15,512013,3.1
2022-03-16,512013,3.1
2022-03-17,512013,3.1
2022-03-18,512013,3.1
2022-03-19,512013,3.1
2022-03-20,512013,3.1
2022-03-21,512013,3.1
2022-03-22,512013,3.1
2022-03-23,512013,3.1
2022-03-24,512013,3.1
2022-03-25,512013,3.1
2022-03-26,512013,3.1
2022-03-27,512013,3.1
2022-03-28,512013,3.1
2022-03-29,512013,3.1
2022-03-30,512013,3.1
2022-03-31,512013,3.1
2022-04-01,544240,2.9
2022-04-02,544240,2.9
2022-04-03,544240,2.9
2022-04-04,544240,2.9
2022-04-05,544240,2.9
2022-04-06,544240,2.9
2022-04-07,544240,2.9
2022-04-08,544240,2.9
2022-04-09,544240,2.9
2022-04-10,544240,2.9
2022-04-11,544240,2.9
2022-04-12,544240,2.9
2022-04-13,544240,2.9
2022-04-14,544240,2.9
2022-04-15,544240,2.9
2022-04-16,544240,2.9
2022-04-17,544240,2.9
2022-04-18,544240,2.9
2022-04-19,544240,2.9
2022-04-20,544240,2.9
2022-04-21,544240,2.9
2022-04-22,544240,2.9
2022-04-23,544240,2.9
2022-04-24,544240,2.9
2022-04-25,544240,2.9
2022-04-26,544240,2.9
2022-04-27,544240,2.9
2022-04-28,544240,2.9
2022-04-29,544240,2.9
2022-04-30,544240,2.9
2022-05-01,544240,2.9
2022-05-02,544240,2.9
2022-05-03,544240,2.9
2022-05-04,544240,2.9
2022-05-05,544240,2.9
2022-05-06,544240,2.9
2022-05-07,544240,2.9
2022-05-08,544240,2.9
2022-05-09,544240,2.9
2022-05-10,544240,2.9
2022-05-11,544240,2.9
2022-05-12,544240,2.9
2022-05-13,544240,2.9
2022-05-14,544240,2.9
2022-05-15,544240,2.9
2022-05-16,544240,2.9
2022-05-17,544240,2.9
2022-05-18,544240,2.9
2022-05-19,544240,2.9
2022-05-20,544240,2.9
2022-05-21,544240,2.9
2022-05-22,544240,2.9
2022-05-23,544240,2.9
2022-05-24,544240,2.9
2022-05-25,544240,2.9
2022-05-26,544240,2.9
2022-05-27,544240,2.9
2022-05-28,544240,2.9
2022-05-29,544240,2.9
2022-05-30,544240,2.9
2022-05-31,544240,2.9
2022-06-01,544240,2.9
2022-06-02,544240,2.9
2022-06-03,544240,2.9
2022-06-04,544240,2.9
2022-06-05,544240,2.9
2022-06-06,544240,2.9
2022-06-07,544240,2.9
2022-06-08,544240,2.9
2022-06-09,544240,2.9
2022-06-10,544240,2.9
2022-06-11,544240,2.9
2022-06-12,544240,2.9
2022-06-13,544240,2.9
2022-06-14,544240,2.9
2022-06-15,544240,2.9
2022-06-16,544240,2.9
2022-06-17,544240,2.9
2022-06-18,544240,2.9
2022-06-19,544240,2.9
2022-06-20,544240,2.9
2022-06-21,544240,2.9
2022-06-22,544240,2.9
2022-06-23,544240,2.9
2022-06-24,544240,2.9
2022-06-25,544240,2.9
2022-06-26,544240,2.9
2022-06-27,544240,2.9
2022-06-28,544240,2.9
2022-06-29,544240,2.9
2022-06-30,544240,2.9
2022-07-01,548893,3.2
2022-07-02,548893,3.2
2022-07-03,548893,3.2
2022-07-04,548893,3.2
2022-07-05,548893,3.2
2022-07-06,548893,3.2
2022-07-07,548893,3.2
2022-07-08,548893,3.2
2022-07-09,548893,3.2
2022-07-10,548893,3.2
2022-07-11,548893,3.2
2022-07-12,548893,3.2
2022-07-13,548893,3.2
2022-07-14,548893,3.2
2022-07-15,548893,3.2
2022-07-16,548893,3.2
2022-07-17,548893,3.2
2022-07-18,548893,3.2
2022-07-19,548893,3.2
2022-07-20,548893,3.2
2022-07-21,548893,3.2
2022-07-22,548893,3.2
2022-07-23,548893,3.2
2022-07-24,548893,3.2
2022-07-25,548893,3.2
2022-07-26,548893,3.2
2022-07-27,548893,3.2
2022-07-28,548893,3.2
2022-07-29,548893,3.2
2022-07-30,548893,3.2
2022-07-31,548893,3.2
2022-08-01,548893,3.2
2022-08-02,548893,3.2
2022-08-03,548893,3.2
2022-08-04,548893,3.2
2022-08-05,548893,3.2
2022-08-06,548893,3.2
2022-08-07,548893,3.2
2022-08-08,548893,3.2
2022-08-09,548893,3.2
2022-08-10,548893,3.2
2022-08-11,548893,3.2
2022-08-12,548893,3.2
2022-08-13,548893,3.2
2022-08-14,548893,3.2
2022-08-15,548893,3.2
2022-08-16,548893,3.2
2022-08-17,548893,3.2
2022-08-18,548893,3.2
2022-08-19,548893,3.2
2022-08-20,548893,3.2
2022-08-21,548893,3.2
2022-08-22,548893,3.2
2022-08-23,548893,3.2
2022-08-24,548893,3.2
2022-08-25,548893,3.2
2022-08-26,548893,3.2
2022-08-27,548893,3.2
2022-08-28,548893,3.2
2022-08-29,548893,3.2
2022-08-30,548893,3.2
2022-08-31,548893,3.2
2022-09-01,548893,3.2
2022-09-02,548893,3.2
2022-09-03,548893,3.2
2022-09-04,548893,3.2
2022-09-05,548893,3.2
2022-09-06,548893,3.2
2022-09-07,548893,3.2
2022-09-08,548893,3.2
2022-09-09,548893,3.2
2022-09-10,548893,3.2
2022-09-11,548893,3.2
2022-09-12,548893,3.2
2022-09-13,548893,3.2
2022-09-14,548893,3.2
2022-09-15,548893,3.2
2022-09-16,548893,3.2
2022-09-17,548893,3.2
2022-09-18,548893,3.2
2022-09-19,548893,3.2
2022-09-20,548893,3.2
2022-09-21,548893,3.2
2022-09-22,548893,3.2
2022-09-23,548893,3.2
2022-09-24,548893,3.2
2022-09-25,548893,3.2
2022-09-26,548893,3.2
2022-09-27,548893,3.2
2022-09-28,548893,3.2
2022-09-29,548893,3.2
2022-09-30,548893,3.2
2022-10-01,556629,1.4
2022-10-02,556629,1.4
2022-10-03,556629,1.4
2022-10-04,556629,1.4
2022-10-05,556629,1.4
2022-10-06,556629,1.4
2022-10-07,556629,1.4
2022-10-08,556629,1.4
2022-10-09,556629,1.4
2022-10-10,556629,1.4
2022-10-11,556629,1.4
2022-10-12,556629,1.4
2022-10-13,556629,1.4
2022-10-14,556629,1.4
2022-10-15,556629,1.4
2022-10-16,556629,1.4
2022-10-17,556629,1.4
2022-10-18,556629,1.4
2022-10-19,556629,1.4
2022-10-20,556629,1.4
2022-10-21,556629,1.4
2022-10-22,556629,1.4
2022-10-23,556629,1.4
2022-10-24,556629,1.4
2022-10-25,556629,1.4
2022-10-26,556629,1.4
2022-10-27,556629,1.4
2022-10-28,556629,1.4
2022-10-29,556629,1.4
2022-10-30,556629,1.4
2022-10-31,556629,1.4
2022-11-01,556629,1.4
2022-11-02,556629,1.4
2022-11-03,556629,1.4
2022-11-04,556629,1.4
2022-11-05,556629,1.4
2022-11-06,556629,1.4
2022-11-07,556629,1.4
2022-11-08,556629,1.4
2022-11-09,556629,1.4
2022-11-10,556629,1.4
2022-11-11,556629,1.4
2022-11-12,556629,1.4
2022-11-13,556629,1.4
2022-11-14,556629,1.4
2022-11-15,556629,1.4
2022-11-16,556629,1.4
2022-11-17,556629,1.4
2022-11-18,556629,1.4
2022-11-19,556629,1.4
2022-11-20,556629,1.4
2022-11-21,556629,1.4
2022-11-22,556629,1.4
2022-11-23,556629,1.4
2022-11-24,556629,1.4
2022-11-25,556629,1.4
2022-11-26,556629,1.4
2022-11-27,556629,1.4
2022-11-28,556629,1.4
2022-11-29,556629,1.4
2022-11-30,556629,1.4
2022-12-01,556629,1.4
2022-12-02,556629,1.4
2022-12-03,556629,1.4
2022-12-04,556629,1.4
2022-12-05,556629,1.4
2022-12-06,556629,1.4
2022-12-07,556629,1.4
2022-12-08,556629,1.4
2022-12-09,556629,1.4
2022-12-10,556629,1.4
2022-12-11,556629,1.4
2022-12-12,556629,1.4
2022-12-13,556629,1.4
2022-12-14,556629,1.4
2022-12-15,556629,1.4
2022-12-16,556629,1.4
2022-12-17,556629,1.4
2022-12-18,556629,1.4
2022-12-19,556629,1.4
2022-12-20,556629,1.4
2022-12-21,556629,1.4
2022-12-22,556629,1.4
2022-12-23,556629,1.4
2022-12-24,556629,1.4
2022-12-25,556629,1.4
2022-12-26,556629,1.4
2022-12-27,556629,1.4
2022-12-28,556629,1.4
2022-12-29,556629,1.4
2022-12-30,556629,1.4
2022-12-31,556629,1.4
2023-01-01,523816,0.9
2023-01-02,523816,0.9
2023-01-03,523816,0.9
2023-01-04,523816,0.9
2023-01-05,523816,0.9
2023-01-06,523816,0.9
2023-01-07,523816,0.9
2023-01-08,523816,0.9
2023-01-09,523816,0.9
2023-01-10,523816,0.9
2023-01-11,523816,0.9
2023-01-12,523816,0.9
2023-01-13,523816,0.9
2023-01-14,523816,0.9
2023-01-15,523816,0.9
2023-01-16,523816,0.9
2023-01-17,523816,0.9
2023-01-18,523816,0.9
2023-01-19,523816,0.9
2023-01-20,523816,0.9
2023-01-21,523816,0.9
2023-01-22,523816,0.9
2023-01-23,523816,0.9
2023-01-24,523816,0.9
2023-01-25,523816,0.9
2023-01-26,523816,0.9
2023-01-27,523816,0.9
2023-01-28,523816,0.9
2023-01-29,523816,0.9
2023-01-30,523816,0.9
2023-01-31,523816,0.9
2023-02-01,523816,0.9
2023-02-02,523816,0.9
2023-02-03,523816,0.9
2023-02-04,523816,0.9
2023-02-05,523816,0.9
2023-02-06,523816,0.9
2023-02-07,523816,0.9
2023-02-08,523816,0.9
2023-02-09,523816,0.9
2023-02-10,523816,0.9
2023-02-11,523816,0.9
2023-02-12,523816,0.9
2023-02-13,523816,0.9
2023-02-14,523816,0.9
2023-02-15,523816,0.9
2023-02-16,523816,0.9
2023-02-17,523816,0.9
2023-02-18,523816,0.9
2023-02-19,523816,0.9
2023-02-20,523816,0.9
2023-02-21,523816,0.9
2023-02-22,523816,0.9
2023-02-23,523816,0.9
2023-02-24,523816,0.9
2023-02-25,523816,0.9
2023-02-26,523816,0.9
2023-02-27,523816,0.9
2023-02-28,523816,0.9
2023-03-01,523816,0.9
2023-03-02,523816,0.9
2023-03-03,523816,0.9
2023-03-04,523816,0.9
2023-03-05,523816,0.9
2023-03-06,523816,0.9
2023-03-07,523816,0.9
2023-03-08,523816,0.9
2023-03-09,523816,0.9
2023-03-10,523816,0.9
2023-03-11,523816,0.9
2023-03-12,523816,0.9
2023-03-13,523816,0.9
2023-03-14,523816,0.9
2023-03-15,523816,0.9
2023-03-16,523816,0.9
2023-03-17,523816,0.9
2023-03-18,523816,0.9
2023-03-19,523816,0.9
2023-03-20,523816,0.9
2023-03-21,523816,0.9
2023-03-22,523816,0.9
2023-03-23,523816,0.9
2023-03-24,523816,0.9
2023-03-25,523816,0.9
2023-03-26,523816,0.9
2023-03-27,523816,0.9
2023-03-28,523816,0.9
2023-03-29,523816,0.9
2023-03-30,523816,0.9
2023-03-31,523816,0.9
2023-04-01,551569,0.9
2023-04-02,551569,0.9
2023-04-03,551569,0.9
2023-04-04,551569,0.9
2023-04-05,551569,0.9
2023-04-06,551569,0.9
2023-04-07,551569,0.9
2023-04-08,551569,0.9
2023-04-09,551569,0.9
2023-04-10,551569,0.9
2023-04-11,551569,0.9
2023-04-12,551569,0.9
2023-04-13,551569,0.9
2023-04-14,551569,0.9
2023-04-15,551569,0.9
2023-04-16,551569,0.9
2023-04-17,551569,0.9
2023-04-18,551569,0.9
2023-04-19,551569,0.9
2023-04-20,551569,0.9
2023-04-21,551569,0.9
2023-04-22,551569,0.9
2023-04-23,551569,0.9
2023-04-24,551569,0.9
2023-04-25,551569,0.9
2023-04-26,551569,0.9
2023-04-27,551569,0.9
2023-04-28,551569,0.9
2023-04-29,551569,0.9
2023-04-30,551569,0.9
2023-05-01,551569,0.9
2023-05-02,551569,0.9
2023-05-03,551569,0.9
2023-05-04,551569,0.9
2023-05-05,551569,0.9
2023-05-06,551569,0.9
2023-05-07,551569,0.9
2023-05-08,551569,0.9
2023-05-09,551569,0.9
2023-05-10,551569,0.9
2023-05-11,551569,0.9
2023-05-12,551569,0.9
2023-05-13,551569,0.9
2023-05-14,551569,0.9
2023-05-15,551569,0.9
2023-05-16,551569,0.9
2023-05-17,551569,0.9
2023-05-18,551569,0.9
2023-05-19,551569,0.9
2023-05-20,551569,0.9
2023-05-21,551569,0.9
2023-05-22,551569,0.9
2023-05-23,551569,0.9
2023-05-24,551569,0.9
2023-05-25,551569,0.9
2023-05-26,551569,0.9
2023-05-27,551569,0.9
2023-05-28,551569,0.9
2023-05-29,551569,0.9
2023-05-30,551569,0.9
2023-05-31,551569,0.9
2023-06-01,551569,0.9
2023-06-02,551569,0.9
2023-06-03,551569,0.9
2023-06-04,551569,0.9
2023-06-05,551569,0.9
2023-06-06,551569,0.9
2023-06-07,551569,0.9
2023-06-08,551569,0.9
2023-06-09,551569,0.9
2023-06-10,551569,0.9
2023-06-11,551569,0.9
2023-06-12,551569,0.9
2023-06-13,551569,0.9
2023-06-14,551569,0.9
2023-06-15,551569,0.9
2023-06-16,551569,0.9
2023-06-17,551569,0.9
2023-06-18,551569,0.9
2023-06-19,551569,0.9
2023-06-20,551569,0.9
2023-06-21,551569,0.9
2023-06-22,551569,0.9
2023-06-23,551569,0.9
2023-06-24,551569,0.9
2023-06-25,551569,0.9
2023-06-26,551569,0.9
2023-06-27,551569,0.9
2023-06-28,551569,0.9
2023-06-29,551569,0.9
2023-06-30,551569,0.9
2023-07-01,572284,1.4
2023-07-02,572284,1.4
2023-07-03,572284,1.4
2023-07-04,572284,1.4
2023-07-05,572284,1.4
2023-07-06,572284,1.4
2023-07-07,572284,1.4
2023-07-08,572284,1.4
2023-07-09,572284,1.4
2023-07-10,572284,1.4
2023-07-11,572284,1.4
2023-07-12,572284,1.4
2023-07-13,572284,1.4
2023-07-14,572284,1.4
2023-07-15,572284,1.4
2023-07-16,572284,1.4
2023-07-17,572284,1.4
2023-07-18,572284,1.4
2023-07-19,572284,1.4
2023-07-20,572284,1.4
2023-07-21,572284,1.4
2023-07-22,572284,1.4
2023-07-23,572284,1.4
2023-07-24,572284,1.4
2023-07-25,572284,1.4
2023-07-26,572284,1.4
2023-07-27,572284,1.4
2023-07-28,572284,1.4
2023-07-29,572284,1.4
2023-07-30,572284,1.4
2023-07-31,572284,1.4
2023-08-01,572284,1.4
2023-08-02,572284,1.4
2023-08-03,572284,1.4
2023-08-04,572284,1.4
2023-08-05,572284,1.4
2023-08-06,572284,1.4
2023-08-07,572284,1.4
2023-08-08,572284,1.4
2023-08-09,572284,1.4
2023-08-10,572284,1.4
2023-08-11,572284,1.4
2023-08-12,572284,1.4
2023-08-13,572284,1.4
2023-08-14,572284,1.4
2023-08-15,572284,1.4
2023-08-16,572284,1.4
2023-08-17,572284,1.4
2023-08-18,572284,1.4
2023-08-19,572284,1.4
2023-08-20,572284,1.4
2023-08-21,572284,1.4
2023-08-22,572284,1.4
2023-08-23,572284,1.4
2023-08-24,572284,1.4
2023-08-25,572284,1.4
2023-08-26,572284,1.4
2023-08-27,572284,1.4
2023-08-28,572284,1.4
2023-08-29,572284,1.4
2023-08-30,572284,1.4
2023-08-31,572284,1.4
2023-09-01,572284,1.4
2023-09-02,572284,1.4
2023-09-03,572284,1.4
2023-09-04,572284,1.4
2023-09-05,572284,1.4
2023-09-06,572284,1.4
2023-09-07,572284,1.4
2023-09-08,572284,1.4
2023-09-09,572284,1.4
2023-09-10,572284,1.4
2023-09-11,572284,1.4
2023-09-12,572284,1.4
2023-09-13,572284,1.4
2023-09-14,572284,1.4
2023-09-15,572284,1.4
2023-09-16,572284,1.4
2023-09-17,572284,1.4
2023-09-18,572284,1.4
2023-09-19,572284,1.4
2023-09-20,572284,1.4
2023-09-21,572284,1.4
2023-09-22,572284,1.4
2023-09-23,572284,1.4
2023-09-24,572284,1.4
2023-09-25,572284,1.4
2023-09-26,572284,1.4
2023-09-27,572284,1.4
2023-09-28,572284,1.4
2023-09-29,572284,1.4
2023-09-30,572284,1.4
2023-10-01,580296,1.4
2023-10-02,580296,1.4
2023-10-03,580296,1.4
2023-10-04,580296,1.4
2023-10-05,580296,1.4
2023-10-06,580296,1.4
2023-10-07,580296,1.4
2023-10-08,580296,1.4
2023-10-09,580296,1.4
2023-10-10,580296,1.4
2023-10-11,580296,1.4
2023-10-12,580296,1.4
2023-10-13,580296,1.4
2023-10-14,580296,1.4
2023-10-15,580296,1.4
2023-10-16,580296,1.4
2023-10-17,580296,1.4
2023-10-18,580296,1.4
2023-10-19,580296,1.4
2023-10-20,580296,1.4
2023-10-21,580296,1.4
2023-10-22,580296,1.4
2023-10-23,580296,1.4
2023-10-24,580296,1.4
2023-10-25,580296,1.4
2023-10-26,580296,1.4
2023-10-27,580296,1.4
2023-10-28,580296,1.4
2023-10-29,580296,1.4
2023-10-30,580296,1.4
2023-10-31,580296,1.4
2023-11-01,580296,1.4
2023-11-02,580296,1.4
2023-11-03,580296,1.4
2023-11-04,580296,1.4
2023-11-05,580296,1.4
2023-11-06,580296,1.4
2023-11-07,580296,1.4
2023-11-08,580296,1.4
2023-11-09,580296,1.4
2023-11-10,580296,1.4
2023-11-11,580296,1.4
2023-11-12,580296,1.4
2023-11-13,580296,1.4
2023-11-14,580296,1.4
2023-11-15,580296,1.4
2023-11-16,580296,1.4
2023-11-17,580296,1.4
2023-11-18,580296,1.4
2023-11-19,580296,1.4
2023-11-20,580296,1.4
2023-11-21,580296,1.4
2023-11-22,580296,1.4
2023-11-23,580296,1.4
2023-11-24,580296,1.4
2023-11-25,580296,1.4
2023-11-26,580296,1.4
2023-11-27,580296,1.4
2023-11-28,580296,1.4
2023-11-29,580296,1.4
2023-11-30,580296,1.4
2023-12-01,580296,1.4
2023-12-02,580296,1.4
2023-12-03,580296,1.4
2023-12-04,580296,1.4
2023-12-05,580296,1.4
2023-12-06,580296,1.4
2023-12-07,580296,1.4
2023-12-08,580296,1.4
2023-12-09,580296,1.4
2023-12-10,580296,1.4
2023-12-11,580296,1.4
2023-12-12,580296,1.4
2023-12-13,580296,1.4
2023-12-14,580296,1.4
2023-12-15,580296,1.4
2023-12-16,580296,1.4
2023-12-17,580296,1.4
2023-12-18,580296,1.4
2023-12-19,580296,1.4
2023-12-20,580296,1.4
2023-12-21,580296,1.4
2023-12-22,580296,1.4
2023-12-23,580296,1.4
2023-12-24,580296,1.4
2023-12-25,580296,1.4
2023-12-26,580296,1.4
2023-12-27,580296,1.4
2023-12-28,580296,1.4
2023-12-29,580296,1.4
2023-12-30,580296,1.4
2023-12-31,580296,1.4
2024-01-01,587840,1.3
2024-01-02,587840,1.3
2024-01-03,587840,1.3
2024-01-04,587840,1.3
2024-01-05,587840,1.3
2024-01-06,587840,1.3
2024-01-07,587840,1.3
2024-01-08,587840,1.3
2024-01-09,587840,1.3
2024-01-10,587840,1.3
2024-01-11,587840,1.3
2024-01-12,587840,1.3
2024-01-13,587840,1.3
2024-01-14,587840,1.3
2024-01-15,587840,1.3
2024-01-16,587840,1.3
2024-01-17,587840,1.3
2024-01-18,587840,1.3
2024-01-19,587840,1.3
2024-01-20,587840,1.3
2024-01-21,587840,1.3
2024-01-22,587840,1.3
2024-01-23,587840,1.3
2024-01-24,587840,1.3
2024-01-25,587840,1.3
2024-01-26,587840,1.3
2024-01-27,587840,1.3
2024-01-28,587840,1.3
2024-01-29,587840,1.3
2024-01-30,587840,1.3
2024-01-31,587840,1.3
2024-02-01,587840,1.3
2024-02-02,587840,1.3
2024-02-03,587840,1.3
2024-02-04,587840,1.3
2024-02-05,587840,1.3
2024-02-06,587840,1.3
2024-02-07,587840,1.3
2024-02-08,587840,1.3
2024-02-09,587840,1.3
2024-02-10,587840,1.3
2024-02-11,587840,1.3
2024-02-12,587840,1.3
2024-02-13,587840,1.3
2024-02-14,587840,1.3
2024-02-15,587840,1.3
2024-02-16,587840,1.3
2024-02-17,587840,1.3
2024-02-18,587840,1.3
2024-02-19,587840,1.3
2024-02-20,587840,1.3
2024-02-21,587840,1.3
2024-02-22,587840,1.3
2024-02-23,587840,1.3
2024-02-24,587840,1.3
2024-02-25,587840,1.3
2024-02-26,587840,1.3
2024-02-27,587840,1.3
2024-02-28,587840,1.3
2024-02-29,587840,1.3
2024-03-01,587840,1.3
2024-03-02,587840,1.3
2024-03-03,587840,1.3
2024-03-04,587840,1.3
2024-03-05,587840,1.3
2024-03-06,587840,1.3
2024-03-07,587840,1.3
2024-03-08,587840,1.3
2024-03-09,587840,1.3
2024-03-10,587840,1.3
2024-03-11,587840,1.3
2024-03-12,587840,1.3
2024-03-13,587840,1.3
2024-03-14,587840,1.3
2024-03-15,587840,1.3
2024-03-16,587840,1.3
2024-03-17,587840,1.3
2024-03-18,587840,1.3
2024-03-19,587840,1.3
2024-03-20,587840,1.3
2024-03-21,587840,1.3
2024-03-22,587840,1.3
2024-03-23,587840,1.3
2024-03-24,587840,1.3
2024-03-25,587840,1.3
2024-03-26,587840,1.3
2024-03-27,587840,1.3
2024-03-28,587840,1.3
2024-03-29,587840,1.3
2024-03-30,587840,1.3
2024-03-31,587840,1.3
2024-04-01,587840,1.3
